# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Aug 12 01:05:30 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_telescope: Discovery Telescope
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,disc_telescope,rv_flag,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,ttv_flag,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2
K2-272 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,14.45367560,0.00002430,-0.00002400,0,3.130,0.380,-0.210,0,0.279,0.034,-0.019,0,9.96000,,,0,0.03130,,,0,0,0.86,0.05,-0.05,0,423.0650000,5.3930000,-5.3930000
K2-273 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,11.71956630,0.00001340,-0.00001350,0,3.050,0.230,-0.120,0,0.272,0.021,-0.011,0,9.53000,,,0,0.03000,,,0,0,0.89,0.03,-0.03,0,308.1050000,2.9800000,-2.9230000
K2-274 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,14.13303140,0.00002820,-0.00002820,0,2.080,0.120,-0.070,0,0.186,0.011,-0.006,0,4.98000,,,0,0.01570,,,0,0,0.79,0.01,-0.01,0,228.3270000,4.8230000,-4.6310000
K2-275 b,1,2,Transit,2018,0.95 m Kepler Telescope,0,0,3.28096260,0.00000160,-0.00000160,0,2.340,0.250,-0.270,0,0.209,0.022,-0.024,0,6.08000,,,0,0.01910,,,0,0,0.77,0.01,-0.01,0,123.4380000,0.7140000,-0.7060000
K2-275 c,1,2,Transit,2018,0.95 m Kepler Telescope,0,0,8.43883850,0.00000750,-0.00000670,0,2.210,0.080,-0.060,0,0.197,0.007,-0.005,0,5.52000,,,0,0.01740,,,0,0,0.77,0.01,-0.01,0,123.4380000,0.7140000,-0.7060000
K2-276 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,18.71826900,0.00315300,-0.00300800,0,3.770,0.210,-0.210,0,0.336,0.019,-0.019,0,13.70000,,,0,0.04300,,,0,0,0.82,0.02,-0.02,0,488.1520000,7.6540000,-7.4250000
K2-277 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,6.32676300,0.00035500,-0.00036100,0,2.070,0.120,-0.120,0,0.185,0.011,-0.011,0,4.94000,,,0,0.01550,,,0,0,1.02,0.03,-0.03,0,113.1230000,0.7010000,-0.6910000
K2-278 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,3.33496600,0.00070100,-0.00085900,0,2.980,0.230,-0.230,0,0.266,0.021,-0.021,0,9.17000,,,0,0.02880,,,0,0,1.40,0.08,-0.08,0,786.4390000,16.3950000,-15.7510000
K2-279 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,7.12260500,0.00164700,-0.00160100,0,1.210,0.140,-0.140,0,0.108,0.012,-0.012,0,1.92000,,,0,0.00606,,,0,0,0.79,0.03,-0.03,0,182.9830000,1.6080000,-1.5790000
K2-28 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,2.26045500,0.00004100,-0.00004100,0,2.320,0.240,-0.240,0,0.207,0.021,-0.021,0,5.99000,,,0,0.01890,,,0,0,0.26,0.05,-0.05,0,62.9969000,0.3212000,-0.3181000
K2-280 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,19.89526000,0.00028000,-0.00028000,0,7.500,0.440,-0.440,0,0.669,0.039,-0.039,0,37.10000,5.60000,-5.60000,0,0.11673,0.01762,-0.01762,0,0,1.03,0.03,-0.03,0,391.5370000,7.4940000,-7.2230000
K2-281 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,8.68772100,0.00015100,-0.00015000,0,8.180,0.210,-0.210,0,0.730,0.019,-0.019,0,50.90000,,,0,0.16000,,,0,0,0.82,0.03,-0.03,0,458.1390000,7.7240000,-7.7240000
K2-282 b,1,2,Transit,2018,0.95 m Kepler Telescope,0,0,4.16978300,0.00008900,-0.00008900,0,2.500,0.200,-0.100,0,0.223,0.018,-0.009,0,6.80000,,,0,0.02140,,,0,0,0.95,0.04,-0.04,0,496.2890000,7.9020000,-7.6630000
K2-283 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,1.92103600,0.00005100,-0.00005300,0,3.520,0.160,-0.160,0,0.314,0.014,-0.014,0,12.20000,,,0,0.03830,,,0,0,0.89,0.03,-0.03,0,402.9150000,5.0270000,-4.9070000
K2-284 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,4.79506900,0.00008600,-0.00008600,0,2.780,0.140,-0.120,0,0.248,0.012,-0.011,0,8.15000,,,0,0.02560,,,0,0,0.63,0.01,-0.01,0,107.2720000,0.5020000,-0.4970000
K2-285 b,1,4,Transit,2018,0.95 m Kepler Telescope,1,0,3.47174500,0.00004400,-0.00004600,0,2.590,0.060,-0.060,0,0.231,0.005,-0.005,0,9.68000,1.21000,-1.37000,0,0.03046,0.00381,-0.00431,0,0,0.83,0.02,-0.02,0,154.9610000,1.1610000,-1.1440000
K2-285 c,1,4,Transit,2018,0.95 m Kepler Telescope,1,0,7.13804800,0.00007200,-0.00006300,0,3.530,0.080,-0.080,0,0.315,0.007,-0.007,0,15.68000,2.28000,-2.13000,0,0.04933,0.00717,-0.00670,0,0,0.83,0.02,-0.02,0,154.9610000,1.1610000,-1.1440000
K2-285 d,1,4,Transit,2018,0.95 m Kepler Telescope,0,0,10.45582000,0.00025000,-0.00023000,0,2.480,0.060,-0.060,0,0.221,0.005,-0.005,0,6.50000,,,1,0.02045,,,1,0,0.83,0.02,-0.02,0,154.9610000,1.1610000,-1.1440000
K2-285 e,1,4,Transit,2018,0.95 m Kepler Telescope,0,0,14.76289000,0.00065000,-0.00061000,0,1.950,0.050,-0.050,0,0.174,0.004,-0.004,0,10.70000,,,1,0.03367,,,1,0,0.83,0.02,-0.02,0,154.9610000,1.1610000,-1.1440000
K2-286 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,27.35900000,0.00500000,-0.00500000,0,2.100,0.200,-0.200,0,0.187,0.018,-0.018,0,5.06000,,,0,0.01590,,,0,0,0.64,0.02,-0.02,0,76.1486000,0.2364000,-0.2350000
K2-287 b,1,1,Transit,2018,0.95 m Kepler Telescope,1,0,14.89329100,0.00002500,-0.00002500,0,9.494,0.146,-0.146,0,0.847,0.013,-0.013,0,100.11645,8.58141,-8.58141,0,0.31500,0.02700,-0.02700,0,0,1.06,0.02,-0.02,0,158.3350000,1.2970000,-1.2770000
K2-288 B b,2,1,Transit,2018,0.95 m Kepler Telescope,0,0,31.39346300,0.00006700,-0.00006900,0,1.900,0.300,-0.300,0,0.170,0.027,-0.027,0,4.27000,,,0,0.01340,,,0,0,0.33,0.02,-0.02,0,65.6138000,0.8821000,-0.8594000
K2-289 b,1,1,Transit,2019,0.95 m Kepler Telescope,0,0,13.15696900,0.00004700,-0.00005100,0,9.100,0.300,-0.300,0,0.812,0.027,-0.027,0,61.00000,,,0,0.19200,,,0,0,0.95,0.04,-0.05,0,274.3000000,2.0930000,-2.0630000
K2-29 b,2,1,Transit,2016,0.95 m Kepler Telescope,1,0,3.25883210,0.00000190,-0.00000190,0,13.339,0.224,-0.224,0,1.190,0.020,-0.020,0,232.01590,12.71320,-12.71320,0,0.73000,0.04000,-0.04000,0,0,0.94,0.02,-0.02,0,178.4750000,1.3200000,-1.3010000
K2-290 b,3,2,Transit,2019,0.95 m Kepler Telescope,0,0,9.21165000,0.00033000,-0.00034000,0,3.060,0.160,-0.160,0,0.273,0.014,-0.014,0,10.90000,,,1,0.03430,,,1,0,1.19,0.07,-0.08,0,272.9090000,3.8240000,-3.7210000
K2-290 c,3,2,Transit,2019,0.95 m Kepler Telescope,1,0,48.36685000,0.00041000,-0.00040000,0,11.276,0.560,-0.560,0,1.006,0.050,-0.050,0,246.00042,14.93801,-14.93801,0,0.77400,0.04700,-0.04700,0,0,1.19,0.07,-0.08,0,272.9090000,3.8240000,-3.7210000
K2-291 b,1,1,Transit,2019,0.95 m Kepler Telescope,1,0,2.22517700,0.00006600,-0.00006800,0,1.589,0.095,-0.072,0,0.142,0.008,-0.006,0,6.49000,1.16000,-1.16000,0,0.02042,0.00365,-0.00365,0,0,0.93,0.04,-0.04,0,90.0562000,0.4953000,-0.4900000
K2-292 b,1,1,Transit,2019,0.95 m Kepler Telescope,1,0,16.98410000,0.00080000,-0.00080000,0,2.630,0.110,-0.100,0,0.235,0.010,-0.009,0,24.50000,4.40000,-4.40000,0,0.07709,0.01384,-0.01384,0,0,1.00,0.03,-0.03,0,114.2930000,0.8250000,-0.8120000
K2-293 b,1,1,Transit,2019,0.95 m Kepler Telescope,0,0,13.12250000,0.00110000,-0.00120000,0,2.450,0.350,-0.250,0,0.219,0.031,-0.022,0,6.57000,,,0,0.02070,,,0,0,0.96,0.04,-0.03,0,392.2510000,6.7670000,-6.5460000
K2-294 b,1,1,Transit,2019,0.95 m Kepler Telescope,0,0,2.50387000,0.00022000,-0.00023000,0,1.660,0.210,-0.190,0,0.148,0.019,-0.017,0,3.39000,,,0,0.01070,,,0,0,0.99,0.03,-0.03,0,373.0780000,6.1970000,-6.0020000
K2-295 b,1,1,Transit,2018,0.95 m Kepler Telescope,1,0,4.02486700,0.00001500,-0.00001500,0,10.054,0.123,-0.056,0,0.897,0.011,-0.005,0,106.47305,19.70546,-19.70546,0,0.33500,0.06200,-0.06200,0,0,0.74,0.04,-0.04,0,232.8010000,1.8350000,-1.8070000
K2-3 b,1,3,Transit,2015,0.95 m Kepler Telescope,1,0,10.05465350,0.00000880,-0.00000910,0,2.078,0.076,-0.067,0,0.185,0.007,-0.006,0,5.11000,0.65000,-0.64000,0,0.01608,0.00205,-0.00201,0,0,0.55,0.03,-0.03,0,44.0727000,0.1081500,-0.1081500
K2-3 c,1,3,Transit,2015,0.95 m Kepler Telescope,1,0,24.64672900,0.00004400,-0.00004200,0,1.582,0.057,-0.051,0,0.141,0.005,-0.005,0,2.68000,0.85000,-0.85000,0,0.00843,0.00267,-0.00267,0,0,0.55,0.03,-0.03,0,44.0727000,0.1081500,-0.1081500
K2-3 d,1,3,Transit,2015,0.95 m Kepler Telescope,1,0,44.55603000,0.00013000,-0.00012000,0,1.458,0.056,-0.051,0,0.130,0.005,-0.005,0,2.20000,,,1,0.00692,,,1,0,0.55,0.03,-0.03,0,44.0727000,0.1081500,-0.1081500
K2-30 b,1,1,Transit,2016,0.95 m Kepler Telescope,1,0,4.09850300,0.00001100,-0.00001100,0,11.646,0.560,-0.572,0,1.039,0.050,-0.051,0,184.02357,8.89924,-8.58141,0,0.57900,0.02800,-0.02700,0,0,0.90,0.04,-0.04,0,333.0420000,3.0210000,-2.9680000
K2-308 b,1,1,Transit,2019,0.95 m Kepler Telescope,0,0,3.38628000,0.00002000,-0.00002000,0,9.916,0.985,-0.985,0,0.884,0.087,-0.087,0,70.60000,,,0,0.22200,,,0,0,1.09,0.09,-0.09,0,1314.5300000,,
K2-31 b,2,1,Transit,2016,0.95 m Kepler Telescope,1,0,1.25785000,0.00000200,-0.00000200,0,11.882,3.923,-3.923,0,1.060,0.350,-0.350,0,563.83042,25.10857,-25.10857,0,1.77400,0.07900,-0.07900,0,0,0.91,0.06,-0.06,0,110.5270000,0.7200000,-0.7120000
K2-312 c,1,2,Radial Velocity,2023,3.58 m Telescopio Nazionale Galileo,1,0,921.20000000,10.80000000,-10.80000000,0,12.800,,,0,1.140,,,0,1719.45168,165.27077,-139.84450,0,5.41000,0.52000,-0.44000,0,0,1.18,0.04,-0.04,0,109.8600000,0.8110000,-0.8000000
K2-315 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,3.14431890,0.00000490,-0.00000490,0,0.950,0.058,-0.058,0,0.085,0.005,-0.005,0,0.80900,,,0,0.00254,,,0,0,0.17,0.00,0.00,0,56.9686000,0.2632000,-0.2608000
K2-316 b,1,2,Transit,2020,0.95 m Kepler Telescope,0,0,1.13300000,0.00100000,-0.00100000,0,1.330,0.100,-0.090,0,0.119,0.009,-0.008,0,2.33000,,,0,0.00733,,,0,0,0.41,0.01,-0.01,0,112.4860000,0.9680000,-0.9520000
K2-316 c,1,2,Transit,2020,0.95 m Kepler Telescope,0,0,5.26000000,0.00700000,-0.00700000,0,1.830,0.130,-0.120,0,0.163,0.012,-0.011,0,4.01000,,,0,0.01260,,,0,0,0.41,0.01,-0.01,0,112.4860000,0.9680000,-0.9520000
K2-317 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,6.22000000,0.00700000,-0.00700000,0,2.930,0.190,-0.170,0,0.261,0.017,-0.015,0,8.91000,,,0,0.02800,,,0,0,0.40,0.01,-0.01,0,176.2910000,3.3950000,-3.2710000
K2-318 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,7.01000000,0.00700000,-0.00700000,0,1.660,0.130,-0.130,0,0.148,0.012,-0.012,0,3.39000,,,0,0.01070,,,0,0,0.56,0.05,-0.05,0,147.8660000,0.9905000,-0.9905000
K2-319 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,26.68000000,0.00200000,-0.00300000,0,2.790,0.110,-0.100,0,0.249,0.010,-0.009,0,8.20000,,,0,0.02580,,,0,0,0.95,0.06,-0.06,0,209.0710000,1.8800000,-1.8470000
K2-32 b,2,4,Transit,2016,0.95 m Kepler Telescope,1,0,8.99200000,0.00008000,-0.00008000,0,5.299,0.191,-0.191,0,0.473,0.017,-0.017,0,15.00000,1.80000,-1.70000,0,0.04720,0.00566,-0.00535,0,0,0.83,0.02,-0.02,0,157.6820000,1.3090000,-1.2880000
K2-32 c,2,4,Transit,2016,0.95 m Kepler Telescope,1,0,20.66093000,0.00080000,-0.00079000,0,3.134,0.123,-0.102,0,0.280,0.011,-0.009,0,8.10000,2.40000,-2.40000,0,0.02549,0.00755,-0.00755,0,0,0.83,0.02,-0.02,0,157.6820000,1.3090000,-1.2880000
K2-32 d,2,4,Transit,2016,0.95 m Kepler Telescope,1,0,31.71701000,0.00101000,-0.00096000,0,3.484,0.112,-0.129,0,0.311,0.010,-0.012,0,6.70000,2.50000,-2.50000,0,0.02108,0.00787,-0.00787,0,0,0.83,0.02,-0.02,0,157.6820000,1.3090000,-1.2880000
K2-32 e,2,4,Transit,2019,0.95 m Kepler Telescope,1,0,4.34934000,0.00039000,-0.00039000,0,1.212,0.052,-0.046,0,0.108,0.005,-0.004,0,2.10000,1.30000,-1.10000,0,0.00661,0.00409,-0.00346,0,0,0.83,0.02,-0.02,0,157.6820000,1.3090000,-1.2880000
K2-320 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,1.99500000,0.00100000,-0.00100000,0,2.620,0.230,-0.150,0,0.234,0.021,-0.013,0,7.37000,,,0,0.02320,,,0,0,0.12,0.01,-0.01,0,108.7400000,1.0570000,-1.0360000
K2-321 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,2.29800000,0.00100000,-0.00100000,0,1.950,0.100,-0.120,0,0.174,0.009,-0.011,0,4.46000,,,0,0.01400,,,0,0,0.60,0.03,-0.03,0,77.6888000,0.3241500,-0.3241500
K2-322 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,8.20500000,0.00300000,-0.00300000,0,1.920,0.290,-0.180,0,0.171,0.026,-0.016,0,4.35000,,,0,0.01370,,,0,0,0.63,0.03,-0.03,0,123.4150000,0.3150000,-0.3150000
K2-323 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,24.93000000,0.00600000,-0.00600000,0,2.100,0.090,-0.110,0,0.187,0.008,-0.010,0,5.06000,,,0,0.01590,,,0,0,0.48,0.09,-0.09,0,118.3180000,0.5530000,-0.5480000
K2-324 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,3.26200000,0.00100000,-0.00100000,0,2.430,0.150,-0.130,0,0.217,0.013,-0.012,0,6.48000,,,0,0.02040,,,0,0,0.52,0.04,-0.04,0,136.6670000,1.6180000,-1.5810000
K2-325 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,6.93000000,0.00400000,-0.00300000,0,2.200,0.140,-0.150,0,0.196,0.012,-0.013,0,5.48000,,,0,0.01720,,,0,0,0.27,0.01,-0.01,0,111.6380000,1.0290000,-1.0110000
K2-326 b,1,1,Transit,2020,0.95 m Kepler Telescope,0,0,1.25600000,0.00100000,-0.00200000,0,2.280,0.180,-0.180,0,0.203,0.016,-0.016,0,5.82000,,,0,0.01830,,,0,0,0.51,0.05,-0.05,0,282.3080000,3.3780000,-3.3010000
K2-329 b,1,1,Transit,2020,0.95 m Kepler Telescope,1,0,12.45512250,0.00000310,-0.00000310,0,8.676,0.291,-0.269,0,0.774,0.026,-0.024,0,82.63580,6.35660,-6.99226,0,0.26000,0.02000,-0.02200,0,0,0.90,0.05,-0.05,0,233.2370000,2.2930000,-2.2490000
K2-33 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,5.42486500,0.00003500,-0.00003100,0,5.040,0.340,-0.370,0,0.450,0.030,-0.033,0,1175.97100,,,1,3.70000,,,1,0,0.56,0.09,-0.09,0,139.2680000,1.5320000,-1.4990000
K2-330 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,13.77479800,0.00002800,-0.00002800,0,2.770,0.140,-0.090,0,0.247,0.012,-0.008,0,8.10000,,,0,0.02550,,,0,0,1.23,0.02,-0.02,0,160.1250000,1.5170000,-1.4890000
K2-331 b,1,2,Transit,2021,0.95 m Kepler Telescope,0,0,9.39897700,0.00150600,-0.00134800,0,1.790,0.140,-0.100,0,0.160,0.012,-0.009,0,3.86000,,,0,0.01210,,,0,0,1.10,0.03,-0.04,0,211.4300000,1.7590000,-1.7310000
K2-331 c,1,2,Transit,2018,0.95 m Kepler Telescope,0,0,22.99659100,0.00184800,-0.00185900,0,2.720,0.140,-0.100,0,0.243,0.012,-0.009,0,7.85000,,,0,0.02470,,,0,0,1.10,0.03,-0.04,0,211.4300000,1.7590000,-1.7310000
K2-332 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,17.70632000,0.00006300,-0.00006300,0,2.200,0.190,-0.150,0,0.196,0.017,-0.013,0,5.48000,,,0,0.01720,,,0,0,0.27,0.01,-0.02,0,123.2020000,1.4090000,-1.3790000
K2-333 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,14.75928700,0.00024300,-0.00024000,0,6.180,0.280,-0.250,0,0.551,0.025,-0.022,0,31.60000,,,0,0.09950,,,0,0,1.06,0.04,-0.04,0,343.9900000,5.2330000,-5.0800000
K2-334 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,5.11398100,0.00006100,-0.00006200,0,5.650,0.360,-0.280,0,0.504,0.032,-0.025,0,27.20000,,,0,0.08540,,,0,0,1.36,0.05,-0.05,0,371.8230000,6.5280000,-6.3100000
K2-335 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,12.28321100,0.00005100,-0.00005100,0,2.210,0.180,-0.140,0,0.197,0.016,-0.012,0,5.52000,,,0,0.01740,,,0,0,1.23,0.04,-0.04,0,557.9930000,17.6330000,-16.6020000
K2-336 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,21.19473300,0.00010800,-0.00010700,0,1.220,0.090,-0.050,0,0.109,0.008,-0.004,0,1.98000,,,0,0.00624,,,0,0,0.86,0.03,-0.05,0,239.2890000,2.7100000,-2.6520000
K2-337 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,16.27356300,0.00005400,-0.00005300,0,2.620,0.190,-0.140,0,0.234,0.017,-0.012,0,7.37000,,,0,0.02320,,,0,0,0.94,0.04,-0.03,0,421.6360000,10.7830000,-10.2680000
K2-338 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,3.85061400,0.00001200,-0.00001200,0,1.030,0.110,-0.050,0,0.092,0.010,-0.004,0,1.08000,,,0,0.00340,,,0,0,0.66,0.02,-0.02,0,156.9510000,0.6020000,-0.5970000
K2-339 b,1,1,Transit,2019,0.95 m Kepler Telescope,0,0,19.50742800,0.00011600,-0.00011300,0,1.920,0.190,-0.120,0,0.171,0.017,-0.011,0,4.35000,,,0,0.01370,,,0,0,0.74,0.04,-0.03,0,360.3600000,5.2360000,-5.2360000
K2-34 b,1,1,Transit,2016,0.95 m Kepler Telescope,1,0,2.99563480,0.00000020,-0.00000020,0,13.750,0.580,-0.590,0,1.227,0.052,-0.053,0,539.67534,19.38763,-15.89150,0,1.69800,0.06100,-0.05000,0,0,1.16,0.04,-0.04,0,348.6460000,6.3230000,-6.1060000
K2-340 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,29.74045100,0.00016900,-0.00016100,0,3.360,0.440,-0.320,0,0.300,0.039,-0.029,0,11.20000,,,0,0.03540,,,0,0,0.93,0.04,-0.04,0,738.1360000,22.2910000,-21.0430000
K2-341 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,36.55255100,0.00012700,-0.00012200,0,3.210,0.250,-0.190,0,0.286,0.022,-0.017,0,10.40000,,,0,0.03270,,,0,0,0.98,0.07,-0.07,0,421.4080000,7.4370000,-7.1890000
K2-342 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,11.56105200,0.00069000,-0.00066800,0,2.030,0.130,-0.090,0,0.181,0.012,-0.008,0,4.78000,,,0,0.01500,,,0,1,1.01,0.05,-0.05,0,208.3570000,1.7340000,-1.7060000
K2-343 b,1,2,Transit,2019,0.95 m Kepler Telescope,0,0,2.78717400,0.00000400,-0.00000400,0,1.650,0.160,-0.080,0,0.147,0.014,-0.007,0,3.36000,,,0,0.01060,,,0,0,0.49,0.01,-0.01,0,166.1690000,1.0470000,-1.0470000
K2-343 c,1,2,Transit,2018,0.95 m Kepler Telescope,0,0,7.67697200,0.00001200,-0.00001200,0,2.020,0.100,-0.070,0,0.180,0.009,-0.006,0,4.74000,,,0,0.01490,,,0,0,0.49,0.01,-0.01,0,166.1690000,1.0470000,-1.0470000
K2-344 b,1,1,Transit,2018,0.95 m Kepler Telescope,0,0,3.35585000,0.00009100,-0.00009300,0,1.590,0.100,-0.050,0,0.142,0.009,-0.004,0,3.15000,,,0,0.00993,,,0,0,0.51,0.01,-0.01,0,75.1691000,0.3067500,-0.3067500
K2-345 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,10.36743700,0.00002000,-0.00001900,0,2.110,0.200,-0.090,0,0.188,0.018,-0.008,0,5.10000,,,0,0.01600,,,0,0,0.56,0.01,-0.01,0,162.4080000,0.8930000,-0.8840000
K2-346 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,26.20144600,0.00333100,-0.00312400,0,2.260,0.190,-0.100,0,0.202,0.017,-0.009,0,5.73000,,,0,0.01800,,,0,0,0.71,0.02,-0.02,0,105.5800000,0.4870000,-0.4820000
K2-347 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,7.18725700,0.00002000,-0.00002100,0,2.410,0.110,-0.100,0,0.215,0.010,-0.009,0,6.39000,,,0,0.02010,,,0,0,0.66,0.03,-0.03,0,320.3360000,3.9550000,-3.8620000
K2-348 b,1,2,Transit,2018,0.95 m Kepler Telescope,0,0,4.68841800,0.00011900,-0.00011700,0,3.260,0.220,-0.110,0,0.291,0.020,-0.010,0,10.70000,,,0,0.03360,,,0,0,0.83,0.02,-0.01,0,201.8560000,1.5000000,-1.4790000
K2-348 c,1,2,Transit,2018,0.95 m Kepler Telescope,0,0,12.55017100,0.00101800,-0.00105700,0,2.670,0.230,-0.110,0,0.238,0.021,-0.010,0,7.61000,,,0,0.02390,,,0,0,0.83,0.02,-0.01,0,201.8560000,1.5000000,-1.4790000
K2-349 b,1,1,Transit,2016,0.95 m Kepler Telescope,0,0,9.03217800,0.00087400,-0.00087400,0,1.380,0.100,-0.070,0,0.123,0.009,-0.006,0,2.48000,,,0,0.00780,,,0,0,0.54,0.01,-0.01,0,453.5670000,7.1210000,-6.9070000
K2-35 b,1,2,Transit,2016,0.95 m Kepler Telescope,0,0,2.39996400,0.00019800,-0.00020400,0,1.320,0.080,-0.080,0,0.118,0.007,-0.007,0,2.30000,,,0,0.00724,,,0,0,0.70,0.07,-0.07,0,252.5960000,2.4395000,-2.4395000
K2-35 c,1,2,Transit,2016,0.95 m Kepler Telescope,0,0,5.60835200,0.00033500,-0.00033800,0,1.930,0.130,-0.110,0,0.172,0.012,-0.010,0,4.38000,,,0,0.01380,,,0,0,0.70,0.07,-0.07,0,252.5960000,2.4395000,-2.4395000
K2-350 b,1,2,Transit,2021,0.95 m Kepler Telescope,0,0,4.16387300,0.00002200,-0.00002300,0,1.540,0.150,-0.110,0,0.137,0.013,-0.010,0,2.99000,,,0,0.00940,,,0,0,0.98,0.02,-0.02,0,489.3680000,6.0160000,-5.8750000
K2-350 c,1,2,Transit,2016,0.95 m Kepler Telescope,0,0,19.99194400,0.00012300,-0.00019400,0,2.740,0.250,-0.180,0,0.244,0.022,-0.016,0,7.95000,,,0,0.02500,,,0,0,0.98,0.02,-0.02,0,489.3680000,6.0160000,-5.8750000
